ID,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests,is_canceled,adr
111468,City Hotel,22,2017,July,28,13,2,3,3,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,178.93323
111469,City Hotel,414,2017,July,28,13,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0,1,0,11.1574335
111470,City Hotel,414,2017,July,28,13,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0,1,0,11.1574335
111471,City Hotel,414,2017,July,28,13,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0,1,0,11.1574335
111472,Resort Hotel,152,2017,July,28,13,0,3,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,240.0,,0,Transient-Party,0,1,0,141.99593
111473,Resort Hotel,1,2017,July,28,13,0,3,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,1,2,0,128.06842
111474,Resort Hotel,39,2017,July,28,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,0,101.534164
111475,City Hotel,414,2017,July,28,13,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0,2,0,16.275303
111476,City Hotel,358,2017,July,28,13,1,3,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,107.72453
111477,City Hotel,145,2017,July,28,14,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,95.12559
111478,City Hotel,3,2017,July,28,14,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,0,136.1022
111479,City Hotel,9,2017,July,28,14,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,136.80544
111480,Resort Hotel,108,2017,July,28,14,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,0,0,0,84.54033
111481,City Hotel,0,2017,July,28,14,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,341.0,0,Transient,0,0,0,105.68474
111482,City Hotel,7,2017,July,28,14,1,2,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,0,1,0,176.18373
111483,City Hotel,94,2017,July,28,14,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,0,0,0,95.767654
111484,Resort Hotel,283,2017,July,28,14,4,7,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,250.0,,0,Transient,0,1,0,57.88479
111485,Resort Hotel,212,2017,July,28,14,3,7,2,2.0,0,HB,SEN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,0,0,1,166.57573
111486,City Hotel,212,2017,July,28,14,1,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,3,0,103.27643
111487,City Hotel,212,2017,July,28,14,1,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,4,0,101.256195
111488,City Hotel,1,2017,July,28,14,1,2,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,0,1,0,138.66835
111489,City Hotel,10,2017,July,28,14,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,0,1,0,144.67108
111490,City Hotel,174,2017,July,28,14,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,0,1,0,107.49787
111491,Resort Hotel,242,2017,July,28,14,2,6,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,,0,Transient,0,1,0,114.307526
111492,City Hotel,25,2017,July,28,14,1,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,175.61447
111493,Resort Hotel,123,2017,July,28,14,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,0,0,0,88.231735
111494,City Hotel,6,2017,July,28,14,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,0,2,0,158.27945
111495,City Hotel,213,2017,July,28,14,0,1,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,0,0,0,148.93301
111496,City Hotel,152,2017,July,28,14,0,1,3,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,0,2,0,133.76471
111497,City Hotel,27,2017,July,28,14,0,2,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,106.4872
111498,City Hotel,57,2017,July,28,14,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,,,0,Transient-Party,0,0,0,131.16597
111499,City Hotel,57,2017,July,28,14,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,0,0,0,131.16597
111500,City Hotel,2,2017,July,28,14,0,1,2,0.0,0,BB,CN,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,0,0,0,139.52277
111501,City Hotel,0,2017,July,28,14,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,2,0,133.06866
111502,Resort Hotel,31,2017,July,28,14,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0,1,0,139.60184
111503,City Hotel,25,2017,July,28,14,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,123.10832
111504,Resort Hotel,36,2017,July,28,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Refundable,242.0,,0,Transient,0,1,0,113.497375
111505,City Hotel,180,2017,July,28,14,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,0,1,0,89.60031
111506,Resort Hotel,95,2017,July,28,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0,1,0,130.02162
111507,Resort Hotel,135,2017,July,28,14,1,2,2,2.0,0,BB,USA,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,0,2,0,149.74617
111508,Resort Hotel,35,2017,July,28,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,0,107.0466
111509,Resort Hotel,35,2017,July,28,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,0,116.87238
111510,Resort Hotel,67,2017,July,28,14,1,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,0,0,1,194.8149
111511,Resort Hotel,66,2017,July,28,14,2,2,2,1.0,0,HB,CN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,0,1,0,130.77232
111512,City Hotel,25,2017,July,28,14,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,123.10832
111513,City Hotel,1,2017,July,28,14,0,1,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,179.56186
111514,City Hotel,9,2017,July,28,14,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,152.77002
111515,City Hotel,7,2017,July,28,14,0,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,0,148.24289
111516,Resort Hotel,70,2017,July,28,14,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0,0,0,133.81506
111517,Resort Hotel,169,2017,July,28,14,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,1,88.96621
111518,City Hotel,8,2017,July,28,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,161.06947
111519,City Hotel,17,2017,July,28,14,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,126.95684
111520,Resort Hotel,21,2017,July,28,14,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,0,130.6223
111521,City Hotel,5,2017,July,28,14,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,152.19168
111522,Resort Hotel,172,2017,July,28,14,2,5,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,0,2,0,112.28279
111523,Resort Hotel,169,2017,July,28,14,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,1,88.96621
111524,City Hotel,228,2017,July,28,14,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,73.52452
111525,Resort Hotel,148,2017,July,28,14,2,3,3,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,0,1,0,189.9009
111526,Resort Hotel,172,2017,July,28,14,2,5,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,0,0,0,114.3357
111527,City Hotel,25,2017,July,28,14,2,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,0,1,0,203.08212
111528,City Hotel,27,2017,July,28,14,2,3,2,1.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,0,4,0,129.15662
111529,City Hotel,136,2017,July,28,14,2,2,1,0.0,0,HB,DNK,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0,Transient,0,0,0,126.13087
111530,City Hotel,336,2017,July,28,14,2,2,2,1.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,98.32161
111531,City Hotel,233,2017,July,28,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,91.30927
111532,City Hotel,1,2017,July,28,14,1,2,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,0,136.52621
111533,City Hotel,27,2017,July,28,14,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,130.76051
111534,City Hotel,183,2017,July,28,14,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,95.01995
111535,City Hotel,157,2017,July,28,14,1,2,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,0,0,1,140.97975
111536,Resort Hotel,150,2017,July,28,14,3,7,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,0,1,1,110.61473
111537,Resort Hotel,27,2017,July,28,14,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,0,131.45233
111538,Resort Hotel,152,2017,July,28,14,3,7,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,0,1,0,97.36725
111539,Resort Hotel,63,2017,July,28,14,2,2,2,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,0,2,0,126.06703
111540,City Hotel,334,2017,July,28,14,2,2,3,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,1,0,118.930244
111541,City Hotel,255,2017,July,28,14,1,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,81.78668
111542,City Hotel,108,2017,July,28,14,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,2,0,113.83456
111543,Resort Hotel,116,2017,July,28,14,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40.0,,0,Contract,0,0,0,97.831406
111544,City Hotel,157,2017,July,28,14,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,0,1,0,75.66139
111545,City Hotel,22,2017,July,28,14,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,0,2,0,127.24263
111546,Resort Hotel,3,2017,July,28,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,2,0,133.93628
111547,City Hotel,171,2017,July,28,14,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,86.71512
111548,City Hotel,115,2017,July,28,14,2,4,2,1.0,0,BB,FIN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,,0,Transient,0,2,0,174.14508
111549,Resort Hotel,2,2017,July,28,14,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0,1,0,166.54068
111550,Resort Hotel,180,2017,July,28,14,1,2,2,2.0,0,BB,BEL,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,1,1,0,162.37209
111551,City Hotel,174,2017,July,28,14,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,0,0,1,86.37253
111552,Resort Hotel,116,2017,July,28,14,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,0,0,0,97.831406
111553,City Hotel,166,2017,July,28,14,2,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,98.57858
111554,City Hotel,334,2017,July,28,14,2,2,2,1.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,98.5518
111555,City Hotel,166,2017,July,28,14,2,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,93.817986
111556,Resort Hotel,178,2017,July,28,14,2,6,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,1,1,0,88.021576
111557,Resort Hotel,113,2017,July,28,14,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,1,0,0,87.20886
111558,Resort Hotel,69,2017,July,28,14,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,1,0,0,110.08964
111559,Resort Hotel,99,2017,July,28,14,2,6,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,0,1,0,123.602974
111560,Resort Hotel,6,2017,July,28,14,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,0,1,0,128.40398
111561,Resort Hotel,6,2017,July,28,14,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,0,1,0,128.40398
111562,Resort Hotel,21,2017,July,28,14,2,5,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,0,0,0,128.5848
111563,Resort Hotel,9,2017,July,28,14,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,0,1,0,151.38835
111564,Resort Hotel,82,2017,July,28,14,2,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,0,1,0,153.53618
111565,City Hotel,185,2017,July,28,14,2,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,42.0,,0,Transient,0,0,0,62.3414
111566,City Hotel,136,2017,July,28,14,2,4,1,0.0,0,HB,DNK,Direct,Direct,0,0,0,D,D,4,No Deposit,14.0,,0,Transient,0,0,0,90.51371
111567,Resort Hotel,114,2017,July,28,14,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,4,No Deposit,250.0,,0,Transient,1,1,0,130.21523
111568,City Hotel,247,2017,July,28,14,2,5,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,88.7902
111569,City Hotel,182,2017,July,28,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,96.855774
111570,City Hotel,23,2017,July,28,14,2,3,1,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,0,0,1,136.15036
111571,City Hotel,180,2017,July,28,14,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,97.06096
111572,City Hotel,207,2017,July,28,14,2,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,90.977615
111573,City Hotel,152,2017,July,28,14,2,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,0,0,1,122.6393
111574,City Hotel,219,2017,July,28,14,2,5,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,0,5,0,118.8924
111575,City Hotel,219,2017,July,28,14,2,5,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,0,4,0,69.971725
111576,Resort Hotel,120,2017,July,28,14,2,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,0,0,0,74.92543
111577,City Hotel,219,2017,July,28,14,2,5,1,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient-Party,0,5,0,66.552666
111578,City Hotel,158,2017,July,28,14,2,5,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,0,2,0,102.29495
111579,City Hotel,171,2017,July,28,14,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,86.71512
111580,Resort Hotel,178,2017,July,28,14,2,6,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,0,1,0,79.56903
111581,Resort Hotel,6,2017,July,28,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,0,1,0,142.83499
111582,Resort Hotel,5,2017,July,28,14,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,G,1,No Deposit,240.0,,0,Transient,1,1,0,194.93071
111583,Resort Hotel,2,2017,July,28,14,0,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,1,1,0,148.35027
111584,Resort Hotel,27,2017,July,28,14,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,0,2,0,119.72072
111585,City Hotel,4,2017,July,28,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,14,D,D,0,No Deposit,9.0,,0,Group,0,1,0,105.96864
111586,Resort Hotel,59,2017,July,28,14,0,1,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,0,1,0,115.52171
111587,Resort Hotel,9,2017,July,28,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,0,1,0,122.63048
111588,City Hotel,80,2017,July,28,14,0,1,2,2.0,0,BB,GRC,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,0,0,1,174.36021
111589,City Hotel,0,2017,July,28,14,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,0,0,0,186.89911
111590,Resort Hotel,0,2017,July,28,14,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,1,0,130.34955
111591,City Hotel,27,2017,July,28,14,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,0,2,0,170.568
111592,City Hotel,1,2017,July,28,14,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,Refundable,9.0,,0,Transient,0,1,0,126.76841
111593,Resort Hotel,0,2017,July,28,14,1,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,1,0,0,168.3786
111594,City Hotel,164,2017,July,28,14,2,3,3,0.0,0,BB,EST,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,132.5411
111595,Resort Hotel,0,2017,July,28,14,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,241.0,,0,Transient,1,1,0,128.28987
111596,Resort Hotel,4,2017,July,28,14,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,0,1,0,122.77577
111597,Resort Hotel,0,2017,July,28,14,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,0,0,0,152.10283
111598,Resort Hotel,194,2017,July,28,14,0,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0,0,0,121.29584
111599,Resort Hotel,0,2017,July,28,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,0,0,0,152.10283
111600,City Hotel,243,2017,July,28,14,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,1,83.02316
111601,City Hotel,22,2017,July,28,14,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,138.64848
111602,Resort Hotel,0,2017,July,28,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,241.0,,0,Transient,0,1,0,155.21185
111603,Resort Hotel,25,2017,July,28,14,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,0,1,0,143.92752
111604,City Hotel,56,2017,July,28,15,2,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,122.435356
111605,Resort Hotel,113,2017,July,28,15,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,0,1,0,127.89559
111606,City Hotel,476,2017,July,28,15,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,0,0,0,78.67245
111607,City Hotel,125,2017,July,28,15,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,121.622086
111608,Resort Hotel,24,2017,July,28,15,1,1,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0,2,0,126.79991
111609,City Hotel,19,2017,July,28,15,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,139.08551
111610,City Hotel,56,2017,July,28,15,2,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,1,122.435356
111611,City Hotel,2,2017,July,28,15,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,0,1,0,133.37257
111612,Resort Hotel,17,2017,July,28,15,3,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,0,1,0,161.73438
111613,City Hotel,315,2017,July,28,15,1,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,0,87.16531
111614,City Hotel,53,2017,July,28,15,1,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,119.22809
111615,City Hotel,12,2017,July,28,15,1,1,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,119.63638
111616,City Hotel,35,2017,July,28,15,1,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,130.78351
111617,City Hotel,24,2017,July,28,15,1,1,1,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,0,0,115.80161
111618,City Hotel,6,2017,July,28,15,1,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0,1,0,137.58623
111619,City Hotel,229,2017,July,28,15,1,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,0,0,1,99.43997
